start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1731576872838,1731576872846,8,4318,4059,226.112899,0.976355,0.000502,0.007811,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576872846,1731576872847,1,4318,4059,226.112899,0.976355,0.000063,0.000976,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576872847,1731576872850,3,4318,4059,226.112899,0.976355,0.000188,0.002929,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731576872850,1731576872852,2,4318,4059,226.112899,0.976355,0.000126,0.001953,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576872852,1731576872860,8,4318,4059,226.112899,0.976355,0.000502,0.007811,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576872860,1731576872861,1,4318,4059,226.112899,0.976355,0.000063,0.000976,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576872861,1731576875258,2397,4318,4059,226.112899,0.976355,0.150554,2.340324,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731576875258,1731576875265,7,4318,4059,226.112899,0.976355,0.000440,0.006834,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['bugle_datamodel_executor_wakelock' 'screen']
1731576875265,1731576875266,1,4318,4059,226.112899,0.976355,0.000063,0.000976,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,"['com.google.android.apps.messaging.shared.datamodel.action.SendReportAction'
 'bugle_datamodel_executor_wakelock' 'screen']"
1731576875266,1731576875267,1,4318,4059,226.112899,0.976355,0.000063,0.000976,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['bugle_datamodel_executor_wakelock' 'screen']
1731576875267,1731576875269,2,4318,4059,226.112899,0.976355,0.000126,0.001953,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,"['com.google.android.apps.messaging.shared.datamodel.action.ProcessPendingRevocationsAction'
 'bugle_datamodel_executor_wakelock' 'screen']"
1731576875269,1731576875303,34,4318,4059,226.112899,0.976355,0.002136,0.033196,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,"['com.google.android.apps.messaging.shared.datamodel.action.SendReportAction'
 'bugle_datamodel_executor_wakelock' 'screen']"
1731576875303,1731576875304,1,4318,4059,226.112899,0.976355,0.000063,0.000976,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['bugle_datamodel_executor_wakelock' 'screen']
1731576875304,1731576875315,11,4318,4059,226.112899,0.976355,0.000691,0.010740,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,"['bugle_datamodel_executor_wakelock'
 'com.google.android.apps.messaging.shared.datamodel.action.ProcessPendingRevocationsAction'
 'screen']"
1731576875315,1731576875316,1,4318,4059,226.112899,0.976355,0.000063,0.000976,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,"['com.google.android.apps.messaging.shared.datamodel.action.ProcessPendingRevocationsAction'
 'screen']"
1731576875316,1731576879410,4094,4318,4059,226.112899,0.976355,0.257141,3.997199,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731576879410,1731576879419,9,4318,4059,226.112899,0.976355,0.000565,0.008787,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['bugle_datamodel_executor_wakelock' 'screen']
1731576879419,1731576879440,21,4318,4059,226.112899,0.976355,0.001319,0.020503,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,"['bugle_datamodel_executor_wakelock'
 'com.google.android.apps.messaging.shared.datamodel.action.ProcessPendingMessagesAction'
 'screen']"
1731576879440,1731576879444,4,4318,4059,226.112899,0.976355,0.000251,0.003905,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,"['com.google.android.apps.messaging.shared.datamodel.action.ProcessPendingMessagesAction'
 'screen']"
1731576879444,1731576886228,6784,4318,4059,226.112899,0.976355,0.426097,6.623596,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
